array_size,uniform_bcis,uniform_qs,uniform_is,uniform_bcis/qs,uniform_bcis/is,binomial_bcis,binomial_qs,binomial_is,binomial_bcis/qs,binomial_bcis/is,poisson_bcis,poisson_qs,poisson_is,poisson_bcis/qs,poisson_bcis/is,normal_bcis,normal_qs,normal_is,normal_bcis/qs,normal_bcis/is,real_bcis,real_qs,real_is,real_bcis/qs,real_bcis/is
11,0.003815799999999925,0.004152299999999887,0.0002778999999999421,0.9189605760662835,13.730838431092911,0.0030684999999999185,0.006048800000000298,0.0005976999999997012,0.5072907022880186,5.133846411245528,0.005167300000000097,0.0032057999999999254,0.0002946999999999811,1.6118597541955884,17.534102477096805,0.002089400000000019,0.003102499999999786,0.00025690000000011537,0.6734568896052097,8.133125729852397,0.00228969999999995,0.003403599999999951,0.0002581999999997642,0.6727288753084919,8.867931835794119
12,0.002278500000000072,0.004874700000000232,0.00037060000000010973,0.46741337928487164,6.148138154342681,0.0012742999999999505,0.003024400000000149,0.00041939999999973665,0.42133976987167293,3.038388173583096,0.0034459000000000017,0.004020400000000368,0.000345600000000168,0.8571037707689997,9.970775462958121,0.00284759999999995,0.0039533000000000484,0.00029440000000002797,0.7203096147522109,9.672554347824999,0.004530600000000273,0.005363700000000193,0.0004647000000002066,0.8446781139884986,9.74951581665216
13,0.0034671999999997816,0.005823200000000028,0.0005361999999999867,0.5954114576177643,6.466243938828549,0.0009752999999999012,0.003333699999999773,0.00031640000000043855,0.2925578186399399,3.0824905183266416,0.002480100000000096,0.0039053999999998368,0.0003094000000003483,0.635043785527782,8.015837104063685,0.00285660000000032,0.004497199999999868,0.00031479999999994845,0.6351952325892564,9.074332909786492,0.000977900000000087,0.003391800000000167,0.0005370000000000097,0.28831299015273276,1.8210428305401665
14,0.002312299999999823,0.004288700000000034,0.0003311999999997539,0.5391610511343308,6.981582125608517,0.00210139999999992,0.004069900000000182,0.0003399000000001706,0.5163271824860135,6.182406590170242,0.0022687999999999597,0.004379299999999642,0.00042990000000031614,0.5180736647409735,5.277506396832499,0.004388200000000175,0.006965899999999969,0.0005245000000000388,0.629954492599692,8.366444232602193,0.0018172999999999107,0.007789299999999777,0.0006268000000000384,0.23330722914767216,2.8993299298018496
15,0.005033199999999738,0.008601700000000267,0.0007478000000000762,0.5851401467151356,6.730676651510063,0.004579800000000134,0.008971400000000074,0.0006211999999998774,0.5104888869072939,7.372504829364194,0.004750499999999658,0.009402300000000086,0.0006219999999999004,0.5052487157397249,7.637459807074627,0.004748900000000056,0.005189199999999783,0.000455200000000211,0.9151506976027624,10.432557117745727,0.0013738000000000916,0.004607599999999934,0.0003904999999999603,0.29815956246204345,3.518053777209299
16,0.003219599999999989,0.005904099999999968,0.00039139999999981967,0.545315966870481,8.22585590189441,0.0032798999999998912,0.007821499999999926,0.0005673000000001593,0.4193441155788432,5.781597038602097,0.0026478999999999253,0.005550299999999897,0.0004113999999999507,0.4770733113525349,6.4363150218771095,0.003119300000000269,0.006419699999999917,0.0003798999999999886,0.48589497951622496,8.210844959200745,0.002393700000000276,0.005567300000000053,0.0003479999999997929,0.4299570707524749,6.878448275866956
17,0.002974999999999728,0.006447200000000208,0.0003584999999999283,0.46144062538770814,8.298465829847483,0.002760899999999733,0.0059291000000003535,0.0003490000000003768,0.46565245990109266,7.910888252139691,0.0031424000000002117,0.006818099999999827,0.00042989999999987205,0.46089086402374435,7.309606885324836,0.003957299999999719,0.0073902000000001244,0.0004087999999997649,0.5354794186895689,9.680283757343432,0.0014395999999998743,0.005850499999999759,0.0003972000000000975,0.24606443893683166,3.624370594157908
18,0.0037882999999996336,0.013356899999999783,0.0008315000000003181,0.2836211995298082,4.555983162956325,0.0032304000000000777,0.007217800000000274,0.00045459999999986067,0.4475601983983977,7.106027276729142,0.0036263000000000822,0.008441700000000107,0.0003813000000003619,0.4295698733667432,9.510359297132547,0.0032936000000001187,0.007150900000000071,0.000592299999999657,0.46058538086116235,5.560695593452686,0.003531000000000173,0.008085399999999687,0.000920299999999763,0.4367130877879028,3.8367923503217236
19,0.0038580999999999754,0.00930429999999971,0.0004591999999998819,0.41465773889492985,8.40178571428782,0.004003500000000049,0.01411080000000009,0.0006824000000000829,0.283718853644019,5.866793669401469,0.003448099999999954,0.009222499999999911,0.00046739999999978465,0.3738791000271062,7.377192982459441,0.003668699999999969,0.008600700000000128,0.00045399999999995444,0.4265583033938999,8.08083700440603,0.0032455000000002343,0.007950000000000124,0.00045479999999997744,0.4082389937107149,7.1361037818830155
20,0.003670799999999641,0.00905950000000022,0.0004461000000000048,0.40518792427833233,8.228648285136968,0.003334200000000287,0.008765200000000029,0.0005155000000001131,0.3803906356957372,6.467895247331825,0.0036209999999998743,0.010358300000000042,0.0005127000000002546,0.3495747371672822,7.062609713278869,0.00359530000000019,0.009426299999999888,0.0005242000000000857,0.3814115824873209,6.858641739793213,0.005030099999999926,0.014521899999999643,0.0006292999999999438,0.3463802945895544,7.993167010965161
21,0.004079800000000411,0.013329900000000006,0.0005500999999998868,0.30606381143147426,7.416469732778132,0.0067469,0.012498799999999921,0.0005774000000000612,0.5398038211668355,11.68496709386783,0.00507420000000014,0.011150800000000238,0.0005367999999998929,0.45505255228324704,9.452682563340447,0.004056999999999977,0.009873900000000102,0.0006175999999999959,0.41088121208437756,6.56897668393783,0.003403599999999951,0.009990999999999861,0.00048680000000000945,0.3406665999399458,6.991783073130413
22,0.0036434000000000744,0.00985680000000011,0.0006861000000002448,0.3696331466601771,5.310304620315951,0.0037860999999996814,0.010976599999999781,0.00048179999999975465,0.34492465790861987,7.85823993358574,0.0038849999999999163,0.0121475000000002,0.0005251000000003891,0.3198188927762793,7.39859074461443,0.003805999999999976,0.010140600000000166,0.0005497000000000973,0.37532295919372755,6.923776605419869,0.0018547999999998233,0.009998200000000068,0.0005969000000001223,0.18551339241061499,3.10738817222222
23,0.005815899999999985,0.012011400000000005,0.0006291000000002711,0.4841983449056715,9.244794150369541,0.0022098000000001505,0.010632799999999776,0.0005918999999998675,0.20782860582350812,3.7334009123173595,0.006030299999999933,0.013613400000000109,0.0017695999999998158,0.44296795804133315,3.407719258589829,0.009055099999999872,0.02421789999999957,0.0011345999999998746,0.37390112272327625,7.9808743169406595,0.003287099999999654,0.01663529999999991,0.001045899999999822,0.19759787920865102,3.1428434840809003
24,0.005245399999999734,0.018189499999999637,0.0007543000000000966,0.2883751614942598,6.953997083387329,0.008521,0.02041449999999978,0.0006603999999996724,0.4173993974870848,12.902786190194167,0.005464699999999656,0.016138500000000278,0.000661899999999882,0.3386126343835897,8.256080979000801,0.005064200000000074,0.016018899999999725,0.0007855000000001056,0.3161390607345174,6.447103755568929,0.004032399999999825,0.014427100000000248,0.0005798999999999666,0.27950177097266643,6.953612691843521
25,0.0048136000000003065,0.015316400000000119,0.0008389000000001978,0.31427750646367747,5.737990225294041,0.004862199999999817,0.022870000000000168,0.001109899999999886,0.2126016615653599,4.380755022975328,0.006661699999999993,0.023747199999999857,0.0007863999999999649,0.28052570408300903,8.4711342828081,0.009338000000000068,0.020963300000000018,0.0007032999999996292,0.44544513506938604,13.277406512164072,0.0024738000000001925,0.01508939999999992,0.0007187000000001831,0.16394290031414144,3.442048142478868
26,0.0048256000000002075,0.019266200000000122,0.0012062999999997714,0.2504697345610539,4.000331592473781,0.009079599999999743,0.023658100000000015,0.0009761999999997606,0.38378398941587605,9.30096291743697,0.00799779999999961,0.018316900000000302,0.0007416999999998453,0.4366350201180046,10.783065929622866,0.00892040000000005,0.028697599999999657,0.0007304999999999673,0.31084132471008574,12.211362080767215,0.004377100000000134,0.025213000000000374,0.0008224999999999483,0.17360488636814614,5.321702127660072
27,0.006457799999999736,0.02490749999999986,0.0007447000000002646,0.2592713038241402,8.671679871085594,0.006653300000000417,0.02117210000000025,0.0007479000000003566,0.31424846850337657,8.895975397776768,0.005112000000000005,0.016883499999999607,0.0006815000000002236,0.3027808215121346,7.501100513570548,0.004646700000000337,0.01535580000000003,0.0008151000000000685,0.30260227405933443,5.70077291129916,0.001828600000000069,0.01524150000000013,0.0011484999999997747,0.11997506807073145,1.5921636917722488
28,0.005116499999999746,0.01621270000000008,0.0006498000000001447,0.31558592954904,7.873961218834421,0.004632200000000086,0.01706070000000004,0.0006589000000003509,0.2715128922025518,7.030201851567187,0.005302499999999988,0.016048199999999735,0.000966699999999765,0.33041088720230777,5.4851556842880695,0.005312199999999656,0.03109549999999972,0.0007654999999999745,0.17083500828093146,6.939516655780317,0.0038043000000000937,0.02624519999999997,0.0006694999999998785,0.14495221983448778,5.6823002240489675
29,0.005494800000000133,0.02165000000000017,0.0006919999999999149,0.25380138568129745,7.940462427746834,0.007410399999999928,0.018144200000000055,0.0007392999999997762,0.4084170148036235,10.02353577708937,0.010802800000000001,0.0197731000000001,0.0011573000000000278,0.5463382069579351,9.334485440248633,0.006252400000000158,0.021692400000000056,0.001599500000000198,0.28822997916321574,3.908971553610118,0.0023510999999998283,0.01734480000000005,0.0006384999999999863,0.13555071260549684,3.682223962411713
30,0.005259000000000125,0.02308729999999981,0.0006783999999999679,0.22778757152201287,7.7520636792458335,0.006206099999999992,0.02134849999999977,0.0008951999999999849,0.29070426493664936,6.932640750670349,0.007364700000000113,0.021301499999999862,0.0006749999999997591,0.3457362157594611,10.910666666670727,0.005642499999999995,0.02035600000000004,0.0006479000000001456,0.27719100019650145,8.708905695321388,0.003177700000000172,0.020046999999999926,0.0006506000000001677,0.15851249563526632,4.884260682445977
31,0.006340900000000094,0.026094699999999804,0.0009492999999998197,0.24299570410850255,6.679553355105128,0.008666700000000027,0.02749479999999993,0.00070400000000026,0.3152123310589657,12.310653409086402,0.007239400000000007,0.02252769999999993,0.00086189999999986,0.3213554868006956,8.399350272654813,0.0068158000000000385,0.023464600000000058,0.0007485000000002628,0.2904716040333107,9.105945223777749,0.0025550999999994772,0.02433969999999963,0.002005099999999871,0.10497664309747104,1.2743005336390414
32,0.011004600000000586,0.024887000000000548,0.000721099999999808,0.4421826656487461,15.260851476915152,0.00596550000000029,0.02545870000000061,0.0007162000000002777,0.23432068408835277,8.32937726891647,0.006092999999999904,0.03014830000000046,0.0007945000000004754,0.20210094764878322,7.668974197603849,0.007713100000000139,0.024466099999999713,0.0010329000000002253,0.31525662038495017,7.467421822052916,0.005776999999999255,0.025970700000000235,0.0007796999999998278,0.22244298382404798,7.409259971784701
33,0.009168999999999983,0.026058200000000475,0.0008879999999997779,0.351866207182377,10.325450450453014,0.008655399999999425,0.02310480000000048,0.0011710999999996474,0.37461479865652353,7.390829135003015,0.006927400000000361,0.024770300000000134,0.0010028000000001924,0.27966556723173813,6.908057439169357,0.008356599999999936,0.028802200000000333,0.0010941000000004308,0.2901375589364646,7.637875879715424,0.002648399999999995,0.02847179999999927,0.001821900000000376,0.09301835500390081,1.4536472912890108
34,0.0062277999999995615,0.02343460000000075,0.000762400000000163,0.2657523490906336,8.168677859389074,0.00821000000000005,0.024770499999999807,0.0007978999999993519,0.33144264346703195,10.289509963663015,0.006537100000000073,0.028105599999999953,0.0009698000000000206,0.23259065808949406,6.740668179005913,0.005781799999999393,0.03032799999999991,0.0007280999999998983,0.19064231073593413,7.940942178272491,0.002765899999999988,0.0242691000000006,0.0025436000000000902,0.11396796749776134,1.0873958169523077
35,0.007607700000000328,0.027944599999999653,0.0007703999999995048,0.27224222211090593,9.875000000006773,0.00777459999999941,0.027675499999999964,0.0008714000000002997,0.28091994724573793,8.921964654575092,0.007218700000000133,0.032363300000000095,0.0008448999999997042,0.22305203733859377,8.543851343357392,0.011724000000000068,0.03139390000000031,0.0009284000000002735,0.37344834506066316,12.62817750969045,0.0029756999999994704,0.03088709999999928,0.0011756000000007205,0.09634119098262835,2.5312181013930304
36,0.010245499999999907,0.03061519999999973,0.0009569000000002603,0.33465402806449074,10.706970425328791,0.0068766000000000105,0.03360800000000008,0.000904000000000238,0.20461199714353706,7.606858407077655,0.008323599999999765,0.032489500000000504,0.0014425999999998496,0.2561935394511961,5.769859975045496,0.008032899999999898,0.03266849999999977,0.0011668000000000234,0.2458913020187629,6.884556050736833,0.008366500000000165,0.03572069999999972,0.0008257000000000403,0.23421993409984215,10.132614751119968
37,0.007222000000000506,0.03168930000000003,0.0008277000000003198,0.22790026917604675,8.725383593086523,0.007964099999999696,0.0309847999999997,0.0010158000000002332,0.2570324804420159,7.840224453630507,0.0060680999999993546,0.034854300000000116,0.001020800000000044,0.17409903512620636,5.944455329152717,0.008095400000000197,0.03148470000000003,0.0009762000000002047,0.2571217130860446,8.292767875433825,0.0030573000000000405,0.03159699999999965,0.0012654999999996974,0.0967591859986731,2.415883050178405
38,0.0073376999999998915,0.0330256999999996,0.0008299999999996643,0.22218151318518548,8.840602409641999,0.008846200000000692,0.03651030000000066,0.0010172000000006065,0.24229327066610057,8.696618167514174,0.00820299999999996,0.03458469999999991,0.0010638000000007253,0.23718580759700045,7.711035909000158,0.007427300000000692,0.03396499999999936,0.0014481999999995665,0.21867510672753812,5.128642452701916,0.005717199999999423,0.042513700000000654,0.0010485000000004518,0.13447900323894027,5.452742012395764
39,0.010966499999999435,0.03560500000000033,0.0009503999999997959,0.308004493750859,11.538825757577643,0.008033099999999571,0.03764089999999953,0.0009138999999995789,0.2134141319681429,8.789911368862318,0.007420199999999433,0.035259499999999555,0.00138889999999936,0.21044541187480045,5.342501259991973,0.008321599999999485,0.037108700000000105,0.001090699999999778,0.22424930002935864,7.629595672504977,0.004003899999999838,0.03397260000000024,0.0009188999999993896,0.11785674337553823,4.357275002723362
40,0.006826299999999286,0.03675849999999947,0.0015821000000002527,0.18570670729217414,4.314708299094997,0.010993700000000217,0.04463229999999996,0.0010759000000000185,0.24631712907468867,10.218142950088325,0.008214800000000189,0.044852700000000745,0.0011406000000002692,0.18315062415417693,7.202174294229573,0.00849299999999964,0.04067899999999991,0.0014449000000000822,0.2087809434843447,5.877915426672542,0.0037637999999997618,0.03766590000000036,0.0009623000000003046,0.09992592769586617,3.911254286603523
41,0.008023500000000183,0.044270299999999985,0.0010570000000003077,0.1812388892779174,7.590823084198531,0.01123429999999992,0.0445846999999997,0.0011179999999999524,0.25197657492368447,10.048568872987834,0.010262100000000274,0.03871059999999993,0.0011214000000006052,0.2650979318326322,9.151150347774866,0.00798140000000025,0.040704199999999524,0.0012743000000003946,0.19608295949804547,6.263360276228344,0.005042800000000014,0.03760609999999964,0.0009356000000000364,0.13409526645943243,5.389910218041703
42,0.010800599999999605,0.04465759999999985,0.0011456999999994721,0.24185357027694368,9.427075150566973,0.00940930000000062,0.044275299999999795,0.0014499999999992852,0.21251804053277254,6.48917241379673,0.008126999999999995,0.041963299999999926,0.0010358000000003642,0.1936692300176585,7.846109287504477,0.008316599999999674,0.04511319999999941,0.0013359999999993377,0.18434959169377882,6.225000000002842,0.0035828999999996114,0.04020699999999966,0.0011461999999999861,0.08911134877010575,3.125894259291271
43,0.009281500000000165,0.042697600000000335,0.0011097000000006574,0.21737755752079957,8.363972244746027,0.007855499999999793,0.04396249999999924,0.0010523999999998424,0.17868638043787158,7.464367160776292,0.010419899999999593,0.04157610000000034,0.0010683999999994143,0.2506223527459167,9.752807937107175,0.009103600000000434,0.041544000000000025,0.001424300000000045,0.2191315232043238,6.391630976620196,0.00538630000000051,0.04027750000000019,0.00098249999999922,0.1337297498603559,5.482239185755507
44,0.010466200000000647,0.044241500000000045,0.0012155000000007021,0.2365697365595795,8.610612916490828,0.008529099999999623,0.04622450000000011,0.0010709999999996,0.18451470540513368,7.9636788048578975,0.010057100000000041,0.044588400000000306,0.0010308999999999457,0.22555418001094393,9.755650402561422,0.010751599999999861,0.050918399999999586,0.0010662000000003502,0.21115353192558975,10.08403676608172,0.003960199999999858,0.0466173999999997,0.001246400000000314,0.08495111267466406,3.17731065468458
45,0.010334900000000147,0.04868059999999996,0.001161900000000493,0.21230017707259471,8.894827437813719,0.00829639999999987,0.04395459999999929,0.0010322000000000386,0.18874930041451873,8.037589614415385,0.010169299999999382,0.047216300000000544,0.0022218999999994438,0.2153768931491723,4.57684864305411,0.009878299999999562,0.04737349999999996,0.0010820999999996417,0.20851953096139342,9.128823583774913,0.004542999999999964,0.04352969999999967,0.0015061000000002878,0.10436552514719831,3.016399973440738
46,0.00998739999999998,0.05128609999999956,0.001012000000000235,0.19473892536184398,9.868972332013499,0.008900999999999826,0.04753839999999965,0.0010893000000002928,0.18723810645709346,8.171302671438019,0.010833400000000104,0.055280100000000054,0.0011928000000001049,0.19597287269740998,9.082327297115318,0.013258599999999454,0.04444689999999962,0.0010092999999997687,0.2983020188134508,13.136431189936086,0.007019599999999571,0.05172660000000029,0.0018060000000001963,0.13570580707024107,3.8868217054256964
47,0.008981599999999368,0.05401120000000059,0.001109600000000377,0.16629143585032863,8.094448449888533,0.01002420000000015,0.054552799999999735,0.001196000000000197,0.1837522546963712,8.381438127089046,0.01100490000000054,0.05201989999999945,0.0016847000000002055,0.2115517330867736,6.532260936664805,0.010069500000000176,0.056242000000000125,0.0016780000000000683,0.1790387966288566,6.000893921334783,0.009229000000000376,0.050778199999999885,0.0011143000000002345,0.18175122395044324,8.282329713720213
48,0.010234299999999585,0.052340100000000334,0.0010982000000003822,0.19553459011349844,9.319158623197982,0.009728400000000192,0.05729500000000076,0.0013528999999996572,0.16979492102277796,7.190775371426312,0.012476500000000001,0.05261069999999979,0.001299799999999962,0.23714757644357615,9.598784428373877,0.0096854000000004,0.05899370000000026,0.0015786999999995999,0.1641768527825913,6.135047824160926,0.00909789999999866,0.05585280000000026,0.0012209999999992505,0.1628906697604886,7.451187551191028
49,0.011763100000001359,0.06189230000000023,0.00254939999999948,0.19005756774269683,4.614066054759457,0.016139799999999482,0.05628309999999992,0.0019390999999995273,0.2867610348399343,8.323345882112019,0.009794199999999975,0.05481960000000008,0.0012141000000003288,0.17866237623039863,8.067045548140452,0.011769199999999813,0.05808369999999918,0.001176000000000954,0.20262483278441248,10.007823129243423,0.008505500000000055,0.05644009999999966,0.0013239000000009327,0.15069959124806842,6.424578895682501
50,0.01056100000000093,0.057257700000000966,0.002068099999998907,0.18444680802757973,5.106619602536876,0.009990900000000025,0.05822380000000038,0.0011305999999997596,0.17159477739343634,8.836812312048602,0.009562000000000737,0.06095879999999987,0.001224000000000558,0.15686004317671537,7.812091503265014,0.009896400000000583,0.058454000000001116,0.0012748000000009085,0.16930235740925162,7.763100094127338,0.012407599999999519,0.054956199999999455,0.0011455999999991917,0.22577252430116423,10.830656424588227
51,0.015144599999999286,0.06461250000000085,0.0013534000000010593,0.2343911781775831,11.190039899503054,0.011322299999999785,0.06371769999999977,0.0012353999999987764,0.17769473788287754,9.164885866934595,0.009927399999998698,0.059845499999999774,0.0011862000000011363,0.1658838174966996,8.369077727186975,0.009997300000000209,0.06408929999999913,0.0022196999999994915,0.15599015748339184,4.50389692300874,0.009851100000000557,0.06052380000000035,0.0017355999999999483,0.16276406967177373,5.6759045863107
52,0.010480599999999285,0.06131469999999872,0.001152599999999282,0.1709312774913602,9.09300711435521,0.010624599999999873,0.06668379999999985,0.0013573000000004498,0.15932805269045702,7.82774626095657,0.012997399999999715,0.058122700000000194,0.0011403000000012042,0.22362003141629125,11.398228536337795,0.01145310000000066,0.05935949999999934,0.001228099999998733,0.19294468450712668,9.325869228900315,0.009017500000000567,0.0611853,0.001198699999999775,0.1473801713810436,7.522732960709318
53,0.012367799999999818,0.06417139999999932,0.0013341999999987308,0.19273071804573297,9.26982461400958,0.009986400000000728,0.07974570000000014,0.0019857000000005343,0.1252280687234636,5.0291584831535685,0.012395200000000273,0.07009889999999963,0.0020004000000000133,0.17682445801575114,6.1963607278545245,0.011852899999999167,0.06007660000000037,0.0013678999999999775,0.197296451530198,8.665033993712525,0.008360800000000168,0.05960840000000012,0.0011887000000001535,0.14026211070923145,7.033566080591477
54,0.009273800000000776,0.06267939999999861,0.0013590999999983921,0.1479561067910826,6.823486130536198,0.012077599999999578,0.09023760000000003,0.001922799999999114,0.1338422121155657,6.2812565009388095,0.015983700000001377,0.09549969999999952,0.0013185000000000002,0.16736911215429429,12.122639362913443,0.015577999999999648,0.06686449999999944,0.0012012999999999607,0.23297863589796947,12.96761841338563,0.005684799999999157,0.05979370000000017,0.0011478999999994244,0.09507356126145632,4.9523477654865475
55,0.010209299999999644,0.0662029000000004,0.0011508999999989555,0.15421227770988252,8.870709879232695,0.010092399999999557,0.06496669999999938,0.0013684999999998837,0.15534727791314096,7.37478991596669,0.009394200000000907,0.07118689999999894,0.0018554999999995658,0.13196529136682517,5.062894098627381,0.011150900000000519,0.06831159999999947,0.0013833000000005313,0.1632358193923229,8.061085809293889,0.01005400000000023,0.06728829999999952,0.0012989000000001028,0.14941676338977652,7.7403957194544875
56,0.010233299999999446,0.06738799999999934,0.001495200000000807,0.15185641360478938,6.844101123591441,0.01195459999999926,0.0676823000000013,0.0012375999999996168,0.1766281583220285,9.659502262445832,0.009339900000000512,0.06591069999999988,0.0011505000000013865,0.14170536802067843,8.118122555401353,0.012107300000000265,0.06502240000000015,0.0015879000000005306,0.18620198577721275,7.624724478869084,0.004951199999998934,0.06971970000000027,0.00224060000000037,0.07101579610926201,2.2097652414523417
57,0.011212099999999836,0.07107869999999927,0.0015686999999999784,0.15774205211969197,7.147383183527755,0.01038579999999989,0.07961919999999978,0.0014438000000005502,0.13044341063461978,7.193378584288635,0.012075599999999298,0.07367080000000037,0.0014670999999992773,0.1639129750185859,8.230931770162393,0.011207200000001194,0.06921839999999868,0.0011913999999997316,0.16191070582390532,9.406748363273223,0.0112603,0.07292349999999992,0.001427500000000137,0.15441250077135646,7.888126094570172
58,0.013098799999999855,0.0739706999999985,0.0012159000000000475,0.1770809252852835,10.772925405049218,0.010653100000000748,0.07581120000000041,0.001315200000000516,0.14052145329450913,8.099984793184738,0.010281400000000218,0.07747359999999937,0.001312300000000377,0.13270843229177814,7.83464146917417,0.011546399999998513,0.0754172000000004,0.0018691999999997932,0.1531003537654335,6.177188101861647,0.00452280000000016,0.07630870000000023,0.001416800000001217,0.059269781820423445,3.1922642574790197
59,0.01319469999999967,0.08270640000000107,0.001546400000000503,0.15953662594429815,8.53252715985216,0.013584899999999678,0.07504529999999932,0.001341399999999382,0.18102266231196093,10.127404204566822,0.01174609999999987,0.07611130000000088,0.001422900000001448,0.15432793816423757,8.255042518791143,0.01347200000000015,0.07118309999999894,0.0013046000000009883,0.1892584054361267,10.326536869530848,0.008630899999999997,0.07051940000000023,0.0020316999999998586,0.12239043440528377,4.248117340158782
